case_id,image_path,mask_path,model,checkpoint,threshold,stride,prediction_shape,target_shape,tp_voxels,fp_voxels,fn_voxels,tn_voxels,dice,iou,precision,recall,sensitivity,specificity,true_volume_ml,pred_volume_ml,abs_volume_error_ml
059.nii.gz,data/raw/images/059.nii.gz,data/raw/masks/059.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,27x650x650,27x650x650,0,1065470,0,10342030,0.0,0.0,0.0,1.0,1.0,0.9065991672145518,0.0,5327.35,5327.35
060.nii.gz,data/raw/images/060.nii.gz,data/raw/masks/060.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,29x650x650,29x650x650,0,1165542,0,11086958,0.0,0.0,0.0,1.0,1.0,0.9048731279330748,0.0,5827.71,5827.71
061.nii.gz,data/raw/images/061.nii.gz,data/raw/masks/061.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,31x650x650,31x650x650,0,1449796,0,11647704,0.0,0.0,0.0,1.0,1.0,0.8893074250811224,0.0,7248.98,7248.98
062.nii.gz,data/raw/images/062.nii.gz,data/raw/masks/062.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,23x650x650,23x650x650,0,907742,0,8809758,0.0,0.0,0.0,1.0,1.0,0.9065868793413944,0.0,4538.71,4538.71
063.nii.gz,data/raw/images/063.nii.gz,data/raw/masks/063.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,36x650x650,36x650x650,0,1238300,0,13971700,0.0,0.0,0.0,1.0,1.0,0.918586456278764,0.0,6191.5,6191.5
064.nii.gz,data/raw/images/064.nii.gz,data/raw/masks/064.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,26x650x650,26x650x650,0,1350862,0,9634138,0.0,0.0,0.0,1.0,1.0,0.8770266727355485,0.0,6754.31,6754.31
065.nii.gz,data/raw/images/065.nii.gz,data/raw/masks/065.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,30x650x650,30x650x650,0,1080737,0,11594263,0.0,0.0,0.0,1.0,1.0,0.9147347534516765,0.0,5403.685,5403.685
066.nii.gz,data/raw/images/066.nii.gz,data/raw/masks/066.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,29x650x650,29x650x650,6055,787733,21405,11437307,0.014745850218204489,0.007427688903118648,0.0076279812745972475,0.22050254916241807,0.22050254916241807,0.9355639736148103,137.3,3968.94,3831.64
067.nii.gz,data/raw/images/067.nii.gz,data/raw/masks/067.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,28x650x650,28x650x650,86,809933,1000,11018981,0.0002120563922056947,0.00010603943927330926,0.00010617034909057689,0.07918968692449356,0.07918968692449356,0.9315293863832301,5.43,4050.095,4044.665
068.nii.gz,data/raw/images/068.nii.gz,data/raw/masks/068.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,26x650x650,26x650x650,174,952290,21657,10010879,0.00035718134651209336,0.00017862257358172137,0.00018268406994910043,0.007970317438504878,0.007970317438504878,0.9131373419492119,109.155,4762.32,4653.165
069.nii.gz,data/raw/images/069.nii.gz,data/raw/masks/069.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,34x650x650,34x650x650,0,1982738,774,12381488,0.0,0.0,0.0,0.0,0.0,0.8619669448252902,3.87,9913.69,9909.82
070.nii.gz,data/raw/images/070.nii.gz,data/raw/masks/070.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,34x650x650,34x650x650,18360,1465467,45357,12835816,0.02372791985235961,0.01200640341515475,0.012373410107782108,0.2881491595649513,0.2881491595649513,0.8975289839380145,318.585,7419.135,7100.55
071.nii.gz,data/raw/images/071.nii.gz,data/raw/masks/071.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,29x650x650,29x650x650,68873,1602379,138112,10443136,0.07333792274350893,0.038064756455859626,0.04121042188730365,0.3327439186414474,0.3327439186414474,0.8669729770790207,1034.925,8356.26,7321.335
072.nii.gz,data/raw/images/072.nii.gz,data/raw/masks/072.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,30x650x650,30x650x650,0,1555992,883,11118125,0.0,0.0,0.0,0.0,0.0,0.8772307372576724,4.415,7779.96,7775.545
073.nii.gz,data/raw/images/073.nii.gz,data/raw/masks/073.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,33x650x650,33x650x650,27,1239990,8132,12694351,4.326312955865198e-05,2.1632032714042953e-05,2.177389503531e-05,0.0033092290721902194,0.0033092290721902194,0.9110119380600776,40.795,6200.085,6159.29
074.nii.gz,data/raw/images/074.nii.gz,data/raw/masks/074.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,33x650x650,33x650x650,1518,1267450,10404,12663128,0.0023702269515727347,0.001186519636196509,0.0011962476595154489,0.12732762959235028,0.12732762959235028,0.9090166969382031,59.61,6344.84,6285.23
075.nii.gz,data/raw/images/075.nii.gz,data/raw/masks/075.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,33x650x650,33x650x650,53414,1602557,100795,12185734,0.05901512556762311,0.030404732332023728,0.03225539577685841,0.3463740767400087,0.3463740767400087,0.8837740659810559,771.045,8279.855,7508.81
076.nii.gz,data/raw/images/076.nii.gz,data/raw/masks/076.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,29x650x650,29x650x650,1785,1330159,24782,10895774,0.0026278771390147006,0.001315667275485249,0.0013401464325827513,0.06718861745774833,0.06718861745774833,0.8912018412009947,132.835,6659.72,6526.885
077.nii.gz,data/raw/images/077.nii.gz,data/raw/masks/077.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,31x650x650,31x650x650,13829,1371415,30704,11681552,0.019344275366018616,0.009766601598363782,0.009983078793338936,0.3105337614802506,0.3105337614802506,0.8949346152487783,222.665,6926.22,6703.555
078.nii.gz,data/raw/images/078.nii.gz,data/raw/masks/078.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,31x650x650,31x650x650,186,1463176,10557,11623581,0.00025235651463091164,0.00012619418027720654,0.00012710457152775596,0.01731359955319743,0.01731359955319743,0.888194149245684,53.715,7316.81,7263.095
079.nii.gz,data/raw/images/079.nii.gz,data/raw/masks/079.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,26x650x650,26x650x650,13,1190181,253,9794553,2.1840297028039582e-05,1.0920267764965596e-05,1.0922589090518016e-05,0.04887218045112782,0.04887218045112782,0.8916513590588538,1.33,5950.97,5949.64
080.nii.gz,data/raw/images/080.nii.gz,data/raw/masks/080.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,29x650x650,29x650x650,965,1146365,20491,11084679,0.0016512860352536735,0.0008263252673140832,0.0008410832105845746,0.04497576435495899,0.04497576435495899,0.9062741496147018,107.28,5736.65,5629.37
081.nii.gz,data/raw/images/081.nii.gz,data/raw/masks/081.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,29x650x650,29x650x650,5650,957833,58173,11230844,0.010999643728353577,0.005530237183552977,0.005864140830715228,0.08852607993983361,0.08852607993983361,0.921416163542606,319.115,4817.415,4498.3
082.nii.gz,data/raw/images/082.nii.gz,data/raw/masks/082.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,29x650x650,29x650x650,0,1294101,3163,10955236,0.0,0.0,0.0,0.0,0.0,0.8943533841872421,15.815,6470.505,6454.69
083.nii.gz,data/raw/images/083.nii.gz,data/raw/masks/083.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,32x650x650,32x650x650,955,1211209,4764,12303072,0.0015682951482203133,0.000784762944069,0.0007878471889942285,0.16698723553068717,0.16698723553068717,0.9103756241268034,28.595,6060.82,6032.225
084.nii.gz,data/raw/images/084.nii.gz,data/raw/masks/084.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,36x650x650,36x650x650,896,1642939,5527,13560638,0.0010858908122245129,0.000543240355967944,0.0005450668710667433,0.13949867663085785,0.13949867663085785,0.8919373381671958,32.115,8219.175,8187.06
085.nii.gz,data/raw/images/085.nii.gz,data/raw/masks/085.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,19x650x650,19x650x650,0,368787,2415,7656298,0.0,0.0,0.0,0.0,0.0,0.9540457203880084,12.075,1843.935,1831.86
086.nii.gz,data/raw/images/086.nii.gz,data/raw/masks/086.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,29x650x650,29x650x650,429,942608,4696,11304767,0.0009049086548501206,0.0004526591350095438,0.00045491322185661857,0.08370731707317074,0.08370731707317074,0.9230359158595209,25.625,4715.185,4689.56
087.nii.gz,data/raw/images/087.nii.gz,data/raw/masks/087.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,32x650x650,32x650x650,17482,1176391,13118,12313009,0.0285543250034913,0.01448395224156601,0.014643098554033803,0.5713071895424836,0.5713071895424836,0.9127914510652809,153.0,5969.365,5816.365
088.nii.gz,data/raw/images/088.nii.gz,data/raw/masks/088.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,31x650x650,31x650x650,284,1205772,10006,11881438,0.00046697239107951194,0.00023354072407492382,0.0002354782862487314,0.027599611273080662,0.027599611273080662,0.9078663825215612,51.45,6030.28,5978.83
089.nii.gz,data/raw/images/089.nii.gz,data/raw/masks/089.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,35x650x650,35x650x650,3798,1306352,8296,13469054,0.0057447793296849905,0.0028806640545005254,0.002898904705568065,0.31404001984455104,0.31404001984455104,0.9115860504949915,60.47,6550.75,6490.28
090.nii.gz,data/raw/images/090.nii.gz,data/raw/masks/090.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,28x650x650,28x650x650,692,1256323,4379,10568606,0.00109659722079161,0.0005485994066881561,0.0005505105348782631,0.1364622362453165,0.1364622362453165,0.8937564022583138,25.355,6285.075,6259.72
091.nii.gz,data/raw/images/091.nii.gz,data/raw/masks/091.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,33x650x650,33x650x650,3,1144379,9421,12788697,5.2001809662976275e-06,2.600097243636912e-06,2.621502260608783e-06,0.00031833616298811547,0.00031833616298811547,0.9178660189609243,47.12,5721.91,5674.79
092.nii.gz,data/raw/images/092.nii.gz,data/raw/masks/092.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,31x650x650,31x650x650,3118,1328156,11215,11755011,0.004634339744070891,0.002322551618672481,0.002342117400324802,0.2175399427893672,0.2175399427893672,0.8984836011036166,71.665,6656.37,6584.705
093.nii.gz,data/raw/images/093.nii.gz,data/raw/masks/093.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,32x650x650,32x650x650,164,1611615,1921,11906300,0.00020323893463141876,0.00010162979488132862,0.00010175092242795073,0.07865707434052757,0.07865707434052757,0.8807793213672375,10.425,8058.895,8048.47
094.nii.gz,data/raw/images/094.nii.gz,data/raw/masks/094.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,34x650x650,34x650x650,1012,1269681,96766,12997541,0.0014790229387396591,0.0007400587513044267,0.0007964158140479251,0.010349976477326188,0.010349976477326188,0.9110071322924673,488.89,6353.465,5864.575
095.nii.gz,data/raw/images/095.nii.gz,data/raw/masks/095.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,29x650x650,29x650x650,0,1446147,0,10806353,0.0,0.0,0.0,1.0,1.0,0.8819712711691492,0.0,7230.735,7230.735
096.nii.gz,data/raw/images/096.nii.gz,data/raw/masks/096.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,33x650x650,33x650x650,0,1419284,0,12523216,0.0,0.0,0.0,1.0,1.0,0.8982044826967904,0.0,7096.42,7096.42
097.nii.gz,data/raw/images/097.nii.gz,data/raw/masks/097.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,31x650x650,31x650x650,2614,1202562,8274,11884050,0.004299115836008631,0.002154188470888788,0.0021689778090502963,0.24008082292432034,0.24008082292432034,0.9081074612741632,54.44,6025.88,5971.44
098.nii.gz,data/raw/images/098.nii.gz,data/raw/masks/098.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,29x650x650,29x650x650,0,1437518,0,10814982,0.0,0.0,0.0,1.0,1.0,0.8826755356049786,0.0,7187.59,7187.59
099.nii.gz,data/raw/images/099.nii.gz,data/raw/masks/099.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,29x650x650,29x650x650,0,1098097,0,11154403,0.0,0.0,0.0,1.0,1.0,0.9103777188328912,0.0,5490.485,5490.485
100.nii.gz,data/raw/images/100.nii.gz,data/raw/masks/100.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,30x650x650,30x650x650,0,1443245,0,11231755,0.0,0.0,0.0,1.0,1.0,0.886134516765286,0.0,7216.225,7216.225
101.nii.gz,data/raw/images/101.nii.gz,data/raw/masks/101.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,31x650x650,31x650x650,0,1912973,0,11184527,0.0,0.0,0.0,1.0,1.0,0.8539436533689635,0.0,9564.865,9564.865
102.nii.gz,data/raw/images/102.nii.gz,data/raw/masks/102.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,31x650x650,31x650x650,0,1322175,0,11775325,0.0,0.0,0.0,1.0,1.0,0.8990513456766559,0.0,6610.875,6610.875
103.nii.gz,data/raw/images/103.nii.gz,data/raw/masks/103.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,35x650x650,35x650x650,0,1340315,0,13447185,0.0,0.0,0.0,1.0,1.0,0.9093616229923922,0.0,6701.575,6701.575
104.nii.gz,data/raw/images/104.nii.gz,data/raw/masks/104.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,29x650x650,29x650x650,0,1199610,0,11052890,0.0,0.0,0.0,1.0,1.0,0.9020926341562946,0.0,5998.05,5998.05
105.nii.gz,data/raw/images/105.nii.gz,data/raw/masks/105.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,30x650x650,30x650x650,0,1106987,0,11568013,0.0,0.0,0.0,1.0,1.0,0.9126637475345167,0.0,5534.935,5534.935
106.nii.gz,data/raw/images/106.nii.gz,data/raw/masks/106.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,29x650x650,29x650x650,0,1001857,0,11250643,0.0,0.0,0.0,1.0,1.0,0.9182324423587023,0.0,5009.285,5009.285
107.nii.gz,data/raw/images/107.nii.gz,data/raw/masks/107.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,30x650x650,30x650x650,0,1445429,0,11229571,0.0,0.0,0.0,1.0,1.0,0.8859622090729783,0.0,7227.145,7227.145
108.nii.gz,data/raw/images/108.nii.gz,data/raw/masks/108.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,29x650x650,29x650x650,0,1454050,0,10798450,0.0,0.0,0.0,1.0,1.0,0.8813262599469496,0.0,7270.25,7270.25
109.nii.gz,data/raw/images/109.nii.gz,data/raw/masks/109.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,28x650x650,28x650x650,0,1479747,0,10350253,0.0,0.0,0.0,1.0,1.0,0.8749157227387997,0.0,7398.735,7398.735
110.nii.gz,data/raw/images/110.nii.gz,data/raw/masks/110.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,28x650x650,28x650x650,0,1269261,0,10560739,0.0,0.0,0.0,1.0,1.0,0.8927082840236686,0.0,6346.305,6346.305
111.nii.gz,data/raw/images/111.nii.gz,data/raw/masks/111.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,33x650x650,33x650x650,0,1604195,0,12338305,0.0,0.0,0.0,1.0,1.0,0.8849420835574682,0.0,8020.975,8020.975
112.nii.gz,data/raw/images/112.nii.gz,data/raw/masks/112.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,26x650x650,26x650x650,0,1024981,0,9960019,0.0,0.0,0.0,1.0,1.0,0.9066926718252162,0.0,5124.905,5124.905
113.nii.gz,data/raw/images/113.nii.gz,data/raw/masks/113.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,28x650x650,28x650x650,0,1394354,0,10435646,0.0,0.0,0.0,1.0,1.0,0.882134065934066,0.0,6971.77,6971.77
114.nii.gz,data/raw/images/114.nii.gz,data/raw/masks/114.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,29x650x650,29x650x650,0,1266427,0,10986073,0.0,0.0,0.0,1.0,1.0,0.896639298102428,0.0,6332.135,6332.135
115.nii.gz,data/raw/images/115.nii.gz,data/raw/masks/115.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,32x650x650,32x650x650,0,1826435,0,11693565,0.0,0.0,0.0,1.0,1.0,0.8649086538461539,0.0,9132.175,9132.175
116.nii.gz,data/raw/images/116.nii.gz,data/raw/masks/116.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,31x650x650,31x650x650,0,1113163,0,11984337,0.0,0.0,0.0,1.0,1.0,0.9150095056308456,0.0,5565.815,5565.815
117.nii.gz,data/raw/images/117.nii.gz,data/raw/masks/117.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,29x650x650,29x650x650,0,1289032,0,10963468,0.0,0.0,0.0,1.0,1.0,0.8947943684962253,0.0,6445.16,6445.16
118.nii.gz,data/raw/images/118.nii.gz,data/raw/masks/118.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,30x650x650,30x650x650,0,1420030,0,11254970,0.0,0.0,0.0,1.0,1.0,0.8879660749506904,0.0,7100.15,7100.15
119.nii.gz,data/raw/images/119.nii.gz,data/raw/masks/119.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,31x650x650,31x650x650,0,1129086,0,11968414,0.0,0.0,0.0,1.0,1.0,0.9137937774384425,0.0,5645.43,5645.43
120.nii.gz,data/raw/images/120.nii.gz,data/raw/masks/120.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,30x650x650,30x650x650,0,1517650,0,11157350,0.0,0.0,0.0,1.0,1.0,0.8802642998027613,0.0,7588.25,7588.25
121.nii.gz,data/raw/images/121.nii.gz,data/raw/masks/121.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,30x650x650,30x650x650,0,1409063,0,11265937,0.0,0.0,0.0,1.0,1.0,0.8888313214990138,0.0,7045.315,7045.315
122.nii.gz,data/raw/images/122.nii.gz,data/raw/masks/122.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,28x650x650,28x650x650,0,964157,0,10865843,0.0,0.0,0.0,1.0,1.0,0.9184989856297548,0.0,4820.785,4820.785
123.nii.gz,data/raw/images/123.nii.gz,data/raw/masks/123.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,39x650x650,39x650x650,0,1519997,0,14957503,0.0,0.0,0.0,1.0,1.0,0.9077531785768472,0.0,7599.985,7599.985
124.nii.gz,data/raw/images/124.nii.gz,data/raw/masks/124.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,30x650x650,30x650x650,0,1498209,0,11176791,0.0,0.0,0.0,1.0,1.0,0.8817981065088757,0.0,7491.045,7491.045
125.nii.gz,data/raw/images/125.nii.gz,data/raw/masks/125.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,40x650x650,40x650x650,0,1401287,0,15498713,0.0,0.0,0.0,1.0,1.0,0.9170836094674556,0.0,7006.435,7006.435
126.nii.gz,data/raw/images/126.nii.gz,data/raw/masks/126.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,30x650x650,30x650x650,0,1829436,0,10845564,0.0,0.0,0.0,1.0,1.0,0.855665798816568,0.0,9147.18,9147.18
127.nii.gz,data/raw/images/127.nii.gz,data/raw/masks/127.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,32x650x650,32x650x650,0,1331079,0,12188921,0.0,0.0,0.0,1.0,1.0,0.9015474112426035,0.0,6655.395,6655.395
128.nii.gz,data/raw/images/128.nii.gz,data/raw/masks/128.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,28x650x650,28x650x650,0,1232016,0,10597984,0.0,0.0,0.0,1.0,1.0,0.8958566356720203,0.0,6160.08,6160.08
129.nii.gz,data/raw/images/129.nii.gz,data/raw/masks/129.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,30x650x650,30x650x650,0,1502643,0,11172357,0.0,0.0,0.0,1.0,1.0,0.8814482840236686,0.0,7513.215,7513.215
130.nii.gz,data/raw/images/130.nii.gz,data/raw/masks/130.nii.gz,sw_v8,models/best_model_slidingWindow_v8_dice.pth,0.3,64,31x650x650,31x650x650,0,1467313,0,11630187,0.0,0.0,0.0,1.0,1.0,0.8879699942737164,0.0,7336.565,7336.565
